price,year,odometer,title_status,transmission,drive,state
29765,2017,59097,0,0,0,4
25977,2016,71627,0,0,0,34
19500,2011,124000,0,0,0,33
10999,2008,218135,0,0,0,44
18950,2013,116007,2,0,0,23
26000,2016,29000,2,0,0,23
7500,2005,265000,0,0,2,16
6500,2002,157000,0,1,2,4
56999,2016,21105,0,0,0,4
27777,2016,100013,0,0,0,4
32700,2018,35200,0,0,0,4
24999,2012,96499,0,0,0,4
17999,2006,175857,0,0,0,4
9995,1997,111416,0,1,2,4
3000,1999,186000,0,0,2,44
14495,2008,143000,0,1,0,44
18995,2012,107500,0,0,1,4
30848,2018,14441,0,0,0,12
10995,2006,96880,0,0,2,4
6250,1996,266000,0,1,0,16
16393,2008,95477,0,0,2,42
28551,2017,10702,0,0,2,42
24900,2014,113000,0,0,0,27
19700,2007,138000,0,0,1,44
10999,2007,185999,0,1,0,44
17700,2007,149560,0,0,0,44
13987,2015,99740,0,0,2,27
17700,2005,175391,0,0,0,44
12995,2006,147966,0,0,0,44
17000,2013,99500,0,0,0,10
11921,2006,176106,0,0,2,42
27900,2016,30200,0,0,0,27
5450,1999,220000,0,0,2,9
13900,2006,129416,0,0,0,22
8995,2002,286175,0,0,1,4
4400,1999,315000,0,0,0,4
10999,2008,218135,0,0,0,44
2500,2001,169000,0,1,2,9
3500,2000,139364,0,0,2,9
7990,2002,223417,0,0,1,4
8990,2006,177461,0,0,1,41
17995,2007,147000,0,0,0,36
23995,2014,80989,0,0,0,36
16500,2012,49600,0,1,2,4
8999,2009,225447,0,0,2,44
2700,1999,230000,0,1,2,4
8999,2008,137513,0,0,1,44
16400,2009,91176,0,0,0,44
17999,2006,175857,0,0,0,4
27777,2016,100013,0,0,0,4
24999,2012,96499,0,0,0,4
32700,2018,35200,0,0,0,4
24961,2015,46862,0,0,1,4
7995,2008,111000,0,0,2,4
9995,2004,206500,0,0,0,44
1800,2003,145000,0,0,2,17
21495,2012,107000,0,0,0,44
18500,2010,81492,0,0,0,4
8500,2003,154000,0,1,0,44
